t_sec,q1,q2,q3,q4,q5,q6,x,y,z,qx,qy,qz,qw
368.102,0.346214768371674,0.346214768370969,0.346214768370409,0.346214768371113,0.346214768374905,0.346214769737999,0.0522440329770624,0.144813232461693,1.06245229252577,0.169669808042523,-0.029668036252371,0.169668735262013,0.970332151450384
368.104,0.346103747737167,0.346103747736462,0.346103747735902,0.346103747736607,0.346103747740401,0.346103749104917,0.0522440329770624,0.144813232461693,1.06245229252577,0.169669808042523,-0.029668036252371,0.169668735262013,0.970332151450384
368.106,0.345990540922242,0.345990540921538,0.345990540920978,0.345990540921683,0.34599054092548,0.345990542291275,0.05221449280802,0.144781699608678,1.06246660632865,0.169617590443929,-0.0296492023013052,0.169616517994498,0.970350985282292
368.108,0.34587514864185,0.345875148641146,0.345875148640586,0.345875148641293,0.345875148645092,0.345875150012037,0.0521843782621959,0.144749539366647,1.06248119745706,0.16956434244143,-0.029630003448204,0.169563270329528,0.970370184013926
368.11,0.345757571626135,0.345757571625432,0.345757571624872,0.345757571625579,0.345757571629379,0.345757572997361,0.0521536899592936,0.144716751562902,1.0624960655533,0.1695100642461,-0.0296104401637356,0.169508992478179,0.970389747174621
368.112,0.345637810618913,0.345637810618211,0.34563781061765,0.345637810618358,0.345637810622161,0.345637811991074,0.0521224285312996,0.144683336022141,1.06251121025268,0.169454756073863,-0.029590512927758,0.169453684656382,0.970409674284524
368.114,0.345515866376308,0.345515866375606,0.345515866375046,0.345515866375754,0.345515866379558,0.345515867749311,0.0520905946220734,0.144649292566054,1.06252663118373,0.169398418144788,-0.0295702222290502,0.169397347084211,0.970429964854857
368.116,0.345391739666666,0.345391739665964,0.345391739665404,0.345391739666113,0.345391739669918,0.345391741040426,0.0520581888869808,0.14461462101295,1.06254232796838,0.169341050682461,-0.0295495685650714,0.169339979985254,0.970450618388165
368.118,0.345265431273913,0.345265431273212,0.345265431272652,0.345265431273361,0.345265431277167,0.345265432648355,0.052025211992863,0.144579321177761,1.06255830022198,0.169282653913942,-0.0295285524419372,0.169281583586577,0.970471634378335
368.12,0.345136941997143,0.345136941996442,0.345136941995882,0.345136941996591,0.345136942000399,0.345136943372199,0.051991664618926,0.144543392873014,1.06257454755288,0.169223228071364,-0.0295071743749775,0.169222158120312,0.97049301231004
368.122,0.345006272649098,0.345006272648398,0.345006272647837,0.345006272648547,0.345006272652356,0.345006274024706,0.0519575474566188,0.144506835908745,1.06259106956249,0.169162773391738,-0.0294854348886577,0.169161703823476,0.97051475165882
368.124,0.344873424054804,0.344873424054105,0.344873424053544,0.344873424054255,0.344873424058064,0.34487342543091,0.0519228612092318,0.144469650092079,1.06260786584549,0.169101290116256,-0.0294633345163055,0.169100220937259,0.970536851891348
368.126,0.344738397051491,0.344738397050792,0.344738397050231,0.344738397050942,0.344738397054752,0.344738398428044,0.0518876065915195,0.144431835226878,1.06262493598997,0.169038778489648,-0.0294408737998751,0.169037709706397,0.970559312465675
368.128,0.344601192491936,0.344601192491238,0.344601192490677,0.344601192491388,0.344601192495198,0.344601193868892,0.0518517843296778,0.144393391113736,1.06264227957753,0.168975238760162,-0.0294180532899183,0.168974170379136,0.970582132831251
368.13,0.344461811244057,0.344461811243359,0.344461811242798,0.34446181124351,0.344461811247321,0.344461812621376,0.0518153951622256,0.144354317550953,1.0626598961828,0.168910671181142,-0.0293948735461426,0.16890960320882,0.970605312428374
368.132,0.344320254189393,0.344320254188696,0.344320254188135,0.344320254188846,0.344320254192658,0.344320255567038,0.0517784398398857,0.144314614334453,1.06267778537349,0.168845076010842,-0.0293713351373263,0.168844008453707,0.970628850688268
368.134,0.344176522221744,0.344176522221048,0.344176522220486,0.344176522221198,0.34417652222501,0.344176523599683,0.0517409191251771,0.144274281257369,1.06269594671064,0.168778453511731,-0.0293474386410537,0.168777386376264,0.970652747033353
368.136,0.344030616246194,0.344030616245498,0.344030616244937,0.344030616245649,0.344030616249461,0.344030617624398,0.0517028337920478,0.144233318109687,1.06271437974879,0.168710803949852,-0.0293231846434695,0.168709737242535,0.970677000877488
368.138,0.343882537183085,0.34388253718239,0.343882537181829,0.343882537182541,0.343882537186353,0.343882538561527,0.0516641846256068,0.144191724677988,1.06273308403608,0.168642127594376,-0.0292985737391075,0.168641061321691,0.970701611626142
368.14,0.343732285968797,0.343732285968103,0.343732285967541,0.343732285968253,0.343732285972066,0.343732287347453,0.0516249724231735,0.144149500746614,1.06275205911381,0.168572424719483,-0.029273606531545,0.16857135888791,0.970726578675743
368.142,0.343579863554139,0.343579863553445,0.343579863552884,0.343579863553596,0.343579863557409,0.343579864932988,0.0515851979944724,0.144106646097911,1.06277130451628,0.168501695604735,-0.0292482836335221,0.168500630220756,0.970751901413554
368.144,0.343425270902911,0.343425270902217,0.343425270901656,0.343425270902368,0.343425270906181,0.343425272281934,0.0515448621612023,0.144063160511805,1.06279081977107,0.168429940534333,-0.0292226056666588,0.168428875604428,0.970777579217959
368.146,0.343268508990598,0.343268508989905,0.343268508989344,0.343268508990056,0.343268508993869,0.343268510369778,0.0515039657566444,0.144019043765415,1.0628106043992,0.16835715979645,-0.0291965732611988,0.168356095327099,0.970803611458718
368.148,0.34310957880721,0.343109578806518,0.343109578805956,0.343109578806669,0.343109578810482,0.343109580186531,0.0514625096253132,0.143974295632708,1.06283065791529,0.168283353682624,-0.0291701870557772,0.168282289680305,0.9708299974972
368.15,0.342948481357832,0.342948481357141,0.342948481356579,0.342948481357292,0.342948481361105,0.34294848273728,0.051420494623695,0.143928915885343,1.06285097982726,0.168208522489105,-0.0291434476978842,0.168207458960297,0.970856736685919
368.152,0.342785217661121,0.342785217660431,0.342785217659869,0.342785217660582,0.342785217664394,0.342785219040683,0.0513779216203899,0.143882904292853,1.06287156963622,0.168132666517129,-0.0291163558439465,0.168131603468307,0.970883828368454
368.154,0.342619788747945,0.342619788747256,0.342619788746693,0.342619788747407,0.342619788751219,0.34261979012761,0.0513347914957033,0.143836260622244,1.0628924268367,0.168055786072214,-0.0290889121590578,0.168054723509854,0.970911271879712
368.156,0.342452195661301,0.342452195660612,0.34245219566005,0.342452195660764,0.342452195664576,0.342452197041059,0.0512911051412764,0.143788984637643,1.06291355091683,0.167977881463538,-0.0290611173167411,0.167976819394114,0.970939066546177
368.158,0.342282439459639,0.342282439458951,0.342282439458389,0.342282439459102,0.342282439462915,0.342282440839481,0.0512468634600609,0.143741076100296,1.06293494135834,0.167898953003905,-0.029032971998915,0.167897891433889,0.970967211685934
368.16,0.342110521216447,0.34211052121576,0.342110521215198,0.342110521215911,0.342110521219723,0.342110522596365,0.0512020673671838,0.143692534769555,1.06295659763618,0.167819001011322,-0.0290044768964443,0.167817939947186,0.970995706608123
368.162,0.341936442018749,0.341936442018062,0.3419364420175,0.341936442018214,0.341936442022025,0.341936443398734,0.0511567177898323,0.143643360402785,1.06297851921856,0.16773802580882,-0.0289756327090498,0.167736965257033,0.971024550613027
368.164,0.341760202965747,0.341760202965062,0.341760202964499,0.341760202965213,0.341760202969025,0.341760204345794,0.0511108156668428,0.143593552754973,1.06300070556717,0.16765602772375,-0.0289464401450463,0.16765496769078,0.971053742992336
368.166,0.341581805168745,0.34158180516806,0.341581805167497,0.341581805168211,0.341581805172023,0.341581806548847,0.0510643619483413,0.143543111578363,1.06302315613733,0.167573007087164,-0.028916899921098,0.167571947579478,0.97108328302939
368.168,0.341401249754455,0.341401249753771,0.341401249753208,0.341401249753922,0.341401249757733,0.341401251134606,0.0510173575957071,0.143492036622473,1.06304587037806,0.167488964233782,-0.0288870127621908,0.167487905257843,0.971113169999209
368.17,0.341218537864588,0.341218537863905,0.341218537863342,0.341218537864056,0.341218537867867,0.341218539244784,0.0509698035824396,0.143440327635068,1.06306884773163,0.167403899503566,-0.0288567794021733,0.167402841065837,0.971143403167946
368.172,0.341033670654356,0.341033670653673,0.34103367065311,0.341033670653825,0.341033670657635,0.341033672034592,0.0509217008940384,0.143387984362082,1.06309208763365,0.167317813241538,-0.0288262005836727,0.167316755348479,0.971173981792983
368.174,0.340846649291116,0.340846649290434,0.340846649289871,0.340846649290586,0.340846649294396,0.340846650671389,0.0508730505276004,0.143335006547215,1.06311558951325,0.167230705797086,-0.0287952770578225,0.167229648455156,0.971204905123186
368.176,0.340657474954293,0.340657474953612,0.340657474953049,0.340657474953763,0.340657474957573,0.340657476334599,0.0508238534914498,0.143281393931585,1.06313935279329,0.167142577523339,-0.0287640095840324,0.167141520738994,0.971236172399155
368.178,0.340466148838679,0.340466148837999,0.340466148837435,0.34046614883815,0.34046614884196,0.340466150219015,0.0507741108051126,0.143227146253735,1.06316337689035,0.167053428777139,-0.0287323989299451,0.167052372556834,0.971267782853248
368.18,0.340272672154024,0.340272672153345,0.340272672152781,0.340272672153496,0.340272672157305,0.340272673534387,0.0507238235001714,0.143172263250614,1.06318766121435,0.166963259920611,-0.0287004458719855,0.166962204270799,0.971299735709049
368.182,0.340077046123537,0.340077046122859,0.340077046122295,0.340077046123011,0.340077046126819,0.340077047503925,0.0506216192201003,0.143060590207576,1.06323700815004,0.166779863349891,-0.0286355156933249,0.166778808860412,0.971364665476911
368.184,0.339879271982544,0.339879271981868,0.339879271981303,0.339879271982019,0.339879271985827,0.339879273362954,0.0505697043662541,0.143003799631643,1.06326206954933,0.166686636382758,-0.028602540167884,0.166685582483116,0.971397640793723
368.186,0.339679350978401,0.339679350977725,0.339679350977161,0.339679350977876,0.339679350981684,0.33967935235883,0.0505697043662541,0.143003799631643,1.06326206954933,0.166686636382758,-0.028602540167884,0.166685582483116,0.971397640793723
368.188,0.339477284373787,0.339477284373112,0.339477284372547,0.339477284373263,0.33947728437707,0.339477285754234,0.0505172491359754,0.142946372658064,1.06328738875097,0.166592390798768,-0.0285692254288194,0.166591337495406,0.971430955322013
368.19,0.339273073446295,0.339273073445621,0.339273073445056,0.339273073445772,0.339273073449579,0.339273074826759,0.0504642546186238,0.142888309013778,1.06331296513286,0.166497126982431,-0.0285355722946912,0.16649607428179,0.971464608243225
368.192,0.339066719486939,0.339066719486266,0.339066719485701,0.339066719486417,0.339066719490224,0.339066720867418,0.0504107219154291,0.142829608424217,1.06333879806635,0.166400845323401,-0.0285015815926625,0.166399793231921,0.971498598730203
368.194,0.338858223798813,0.33885822379814,0.338858223797576,0.338858223798291,0.338858223802098,0.338858225179305,0.0503566521390926,0.142770270612909,1.06336488691647,0.166303546215789,-0.0284672541582266,0.166302494739905,0.971532925947457
368.196,0.338647587698232,0.338647587697561,0.338647587696996,0.338647587697712,0.338647587701517,0.338647589078736,0.0503020464134217,0.14271029530113,1.0633912310421,0.16620523005754,-0.0284325908349718,0.166204179203687,0.971567589051405
368.198,0.338434812517147,0.338434812516477,0.338434812515912,0.338434812516628,0.338434812520434,0.338434813897663,0.0502469058736193,0.142649682208275,1.06341782979581,0.166105897250989,-0.0283975924747539,0.166104847025597,0.971602587190197
368.2,0.338219899601094,0.338219899600424,0.338219899599859,0.338219899600575,0.33821989960438,0.338219900981619,0.0501912316669038,0.14258843105258,1.06344468252364,0.166005548204009,-0.0283622599380747,0.166004498613508,0.971637919503335
368.202,0.33800285030783,0.338002850307162,0.338002850306597,0.338002850307313,0.338002850311118,0.338002851688365,0.0501350249519585,0.142526541550581,1.06347178856529,0.165904183329058,-0.0283265940937293,0.165903134379874,0.971673585122031
368.204,0.337783666006121,0.337783666005454,0.337783666004889,0.337783666005605,0.337783666009409,0.337783667386664,0.0500782868985658,0.142464013416755,1.06349914725436,0.165801803042556,-0.0282905958185578,0.165800754741113,0.97170958316945
368.206,0.337562348077333,0.337562348076667,0.337562348076102,0.337562348076818,0.337562348080622,0.337562349457884,0.0500210186872757,0.142400846363205,1.06352675791852,0.165698407764316,-0.0282542659972272,0.165697360117036,0.97174591276093
368.208,0.337338897919395,0.33733889791873,0.337338897918164,0.337338897918881,0.337338897922684,0.337338899299953,0.0499632215098138,0.142337040100164,1.06355461987928,0.165593997918319,-0.0282176055224776,0.165592950931619,0.971782573003737
368.21,0.337113316945044,0.33711331694438,0.337113316943814,0.33711331694453,0.337113316948333,0.337113318325608,0.0499048965701005,0.142272594337171,1.06358273245152,0.165488573934589,-0.0281806152957622,0.165487527614886,0.971819562996424
368.212,0.336885606580344,0.336885606579681,0.336885606579115,0.336885606579832,0.336885606583634,0.336885607960915,0.049786668277824,0.142141783143319,1.06363970665837,0.165274685299516,-0.0281056492339811,0.165273640333043,0.971894528583913
368.214,0.336655768263358,0.336655768262697,0.33665576826213,0.336655768262847,0.336655768266649,0.336655769643934,0.0497267673901638,0.142075417124253,1.06366856689162,0.165166221531727,-0.028067675242791,0.165165177251483,0.97193250233485
368.216,0.33642380344406,0.336423803443399,0.336423803442833,0.33642380344355,0.336423803447351,0.336423804824641,0.0497267673901638,0.142075417124253,1.06366856689162,0.165166221531727,-0.028067675242791,0.165165177251483,0.97193250233485
368.218,0.336189713587594,0.336189713586934,0.336189713586368,0.336189713587085,0.336189713590886,0.336189714968179,0.0496053983769568,0.141940762758224,1.06372703006912,0.164946257335472,-0.0279907500090875,0.164945214446895,0.972009427081866
368.22,0.335953500173868,0.335953500173209,0.335953500172642,0.33595350017336,0.33595350017716,0.335953501554458,0.0496053983769568,0.141940762758224,1.06372703006912,0.164946257335472,-0.0279907500090875,0.164945214446895,0.972009427081866
368.222,0.335715164696075,0.335715164695418,0.335715164694851,0.335715164695568,0.335715164699368,0.335715166076669,0.0494819481752629,0.141803543297727,1.06378647872315,0.164722247304843,-0.0279125280957347,0.16472120583353,0.972087648500327
368.224,0.335474708659368,0.335474708658712,0.335474708658144,0.335474708658862,0.335474708662661,0.335474710039966,0.0494819481752629,0.141803543297727,1.06378647872315,0.164722247304843,-0.0279125280957347,0.16472120583353,0.972087648500327
368.226,0.335232133580771,0.335232133580116,0.335232133579548,0.335232133580266,0.335232133584065,0.335232134961372,0.0494194458442101,0.141733970905554,1.06381657077915,0.16460872626142,-0.0278729332851276,0.164607685508331,0.972127243060427
368.228,0.334987440992429,0.334987440991775,0.334987440991208,0.334987440991926,0.334987440995724,0.334987442373034,0.0492928932488384,0.141592899280879,1.06387748664748,0.164378654474727,-0.0277927808266434,0.164377615177252,0.972207395011805
368.23,0.3347406324412,0.334740632440548,0.33474063243998,0.334740632440698,0.334740632444496,0.334740633821808,0.0492928932488384,0.141592899280879,1.06387748664748,0.164378654474727,-0.0277927808266434,0.164377615177252,0.972207395011805
368.232,0.334491709487181,0.33449170948653,0.334491709485962,0.33449170948668,0.334491709490477,0.334491710867792,0.0492288456299721,0.141521399439236,1.0639083089605,0.164262104689751,-0.0277522251515311,0.164261066129661,0.972247950430331
368.234,0.334240673702386,0.334240673701736,0.334240673701168,0.334240673701886,0.334240673705683,0.334240675083,0.0491642855794919,0.141449256503634,1.06393937318306,0.164144546290767,-0.0277113511743942,0.164143508474444,0.972288824148868
368.236,0.333987526670662,0.333987526670013,0.333987526669445,0.333987526670163,0.333987526673959,0.333987528051278,0.049099214447875,0.141376470166477,1.06397067855054,0.164025979768299,-0.0276701599013143,0.16402494270212,0.97233001516134
368.238,0.333732269990921,0.333732269990273,0.333732269989705,0.333732269990423,0.333732269994219,0.333732271371539,0.0489675443978162,0.141228966050743,1.0640340096323,0.163785824336655,-0.0275868295304108,0.163784788789887,0.972413345005032
368.24,0.333474905276732,0.333474905276085,0.333474905275517,0.333474905276235,0.33347490528003,0.333474906657353,0.0489675443978162,0.141228966050743,1.0640340096323,0.163785824336655,-0.0275868295304108,0.163784788789887,0.972413345005032
368.242,0.333215434154857,0.333215434154211,0.333215434153643,0.333215434154361,0.333215434158156,0.33321543553548,0.0489009482365285,0.141154247652488,1.06406603378718,0.163664236433096,-0.0275446924844391,0.163663201655587,0.972455481784411
368.244,0.33295385826393,0.332953858263286,0.332953858262717,0.332953858263436,0.33295385826723,0.332953859644555,0.048833846507895,0.141078884612871,1.06409829596842,0.163541642416429,-0.0275022422458784,0.163540608414546,0.9724979317544
368.246,0.332690179254375,0.332690179253733,0.332690179253163,0.332690179253882,0.332690179257676,0.332690180635003,0.0487662406180248,0.141002876619546,1.06413079538157,0.163418042800978,-0.0274594798600656,0.163417009581082,0.972540693869665
368.248,0.332424398791624,0.332424398790982,0.332424398790413,0.332424398791132,0.332424398794925,0.332424400172253,0.0486981319837098,0.140926223358905,1.06416353122645,0.163293438105148,-0.027416406379878,0.163292405673599,0.972583767077336
368.25,0.332156518555708,0.332156518555067,0.332156518554498,0.332156518555217,0.332156518559009,0.332156519936339,0.0485604122062874,0.140770979779778,1.06422970898016,0.163041215573902,-0.0273293303879878,0.163040184738108,0.972670842518317
368.252,0.331886540239799,0.33188654023916,0.33188654023859,0.33188654023931,0.331886540243101,0.331886541620433,0.0485604122062874,0.140770979779778,1.06422970898016,0.163041215573902,-0.0273293303879878,0.163040184738108,0.972670842518317
368.254,0.331614465548899,0.331614465548261,0.331614465547691,0.33161446554841,0.331614465552202,0.331614466929534,0.0484908039534984,0.140692388832084,1.06426314925846,0.162913598802196,-0.0272853300217049,0.162912568773805,0.97271484260622
368.256,0.331340296199749,0.331340296199113,0.331340296198542,0.331340296199262,0.331340296203053,0.331340297580386,0.0483500980261243,0.140533267040279,1.0643307284988,0.162655356938638,-0.0271964099684575,0.162654328544085,0.972803762096891
368.258,0.33106403392404,0.331064033923405,0.331064033922835,0.331064033923555,0.331064033927345,0.331064035304679,0.0483500980261243,0.140533267040279,1.0643307284988,0.162655356938638,-0.0271964099684575,0.162654328544085,0.972803762096891
368.26,0.330785680468004,0.330785680467371,0.3307856804668,0.33078568046752,0.330785680471309,0.330785681848645,0.0482790033066782,0.140452735561946,1.06436486579584,0.162524732937561,-0.0271514924722551,0.162523705369437,0.972848679308911
368.262,0.33050523759096,0.330505237590328,0.330505237589757,0.330505237590477,0.330505237594266,0.330505238971603,0.0482074160723619,0.140371556605667,1.06439923375753,0.162393107626751,-0.0271062714699434,0.162392080891392,0.97289390002512
368.264,0.330222707064006,0.330222707063375,0.330222707062804,0.330222707063524,0.330222707067312,0.33022270844465,0.0481353378286058,0.140289729853655,1.06443383153667,0.162260481564765,-0.0270607480762511,0.162259455668501,0.972939423130796
368.266,0.329938090669935,0.329938090669306,0.329938090668735,0.329938090669455,0.329938090673242,0.329938092050581,0.0480627700913714,0.140207254987281,1.06446865828049,0.162126855314383,-0.0270149234132365,0.162125830263542,0.972985247503888
368.268,0.329651390206425,0.329651390205797,0.329651390205226,0.329651390205946,0.329651390209733,0.329651391587073,0.0479897143871148,0.140124131687092,1.06450371313069,0.161992229442594,-0.0269687986102517,0.1619912052435,0.973031372015053
368.27,0.329362607485633,0.329362607485006,0.329362607484435,0.329362607485155,0.329362607488942,0.329362608866282,0.0479161722535836,0.140040359633797,1.06453899522304,0.161856604522112,-0.0269223748044333,0.161855581181087,0.973077795527159
368.272,0.329071744332748,0.329071744332122,0.329071744331551,0.329071744332271,0.329071744336057,0.329071745713399,0.0478421452396991,0.139955938508191,1.06457450368747,0.161719981131212,-0.0268756531406142,0.161718958654572,0.97312451689538
368.274,0.328778802584687,0.328778802584063,0.328778802583491,0.328778802584212,0.328778802587997,0.32877880396534,0.047767634905162,0.13987086799079,1.06461023764825,0.161582359853055,-0.0268286347710664,0.161581338247115,0.973171534967454
368.276,0.328483784090015,0.328483784089393,0.328483784088821,0.328483784089542,0.328483784093326,0.32848378547067,0.0476926428201018,0.139785147761494,1.06464619622419,0.161443741275095,-0.0267813208552615,0.161442720546163,0.973218848583915
368.278,0.328186690712113,0.328186690711492,0.32818669071092,0.328186690711641,0.328186690715425,0.328186692092769,0.0476171705650403,0.13969877749961,1.06468237852864,0.16130412598905,-0.0267337125598352,0.161303106143433,0.973266456578134
368.28,0.327887524328778,0.327887524328158,0.327887524327586,0.327887524328307,0.32788752433209,0.327887525709436,0.0475412197316792,0.139611756884834,1.06471878366914,0.161163514592428,-0.026685811059079,0.161162495636427,0.973314357775829
368.282,0.327586286830782,0.327586286830164,0.327586286829591,0.327586286830313,0.327586286834095,0.327586288211442,0.0474647919227832,0.139524085597184,1.06475541074749,0.161021907688348,-0.0266376175348439,0.161020889628262,0.973362550995155
368.284,0.327282980120574,0.327282980119957,0.327282980119384,0.327282980120106,0.327282980123888,0.327282981501235,0.0473878887517869,0.139435763316625,1.06479225885992,0.160879305884881,-0.0265891331762848,0.160878288727005,0.973411035046965
368.286,0.326977606112195,0.32697760611158,0.326977606111006,0.326977606111728,0.326977606115509,0.326977607492858,0.0473105118424466,0.139346789722742,1.0648293270973,0.16073570979445,-0.0265403591796273,0.160734693545075,0.97345980873504
368.288,0.326670166734438,0.326670166733824,0.326670166733251,0.326670166733973,0.326670166737753,0.326670168115102,0.0472326628288015,0.139257164494765,1.06486661454517,0.160591120033812,-0.0264912967481297,0.160590104699223,0.973508870856132
368.29,0.326360663930444,0.326360663929832,0.326360663929258,0.32636066392998,0.32636066393376,0.32636066531111,0.0471543433559551,0.139166887312549,1.06490412028332,0.160445537225566,-0.0264419470925629,0.160444522812046,0.973558220199474
368.292,0.32604909965627,0.326049099655659,0.326049099655086,0.326049099655808,0.326049099659587,0.326049101036938,0.0470755550799563,0.1390759578565,1.06494184338594,0.160298961997983,-0.026392311431123,0.160297948511812,0.973607855546881
368.294,0.325735475879595,0.325735475878986,0.325735475878411,0.325735475879134,0.325735475882913,0.325735477260264,0.0469962996674096,0.138984375807216,1.06497978292175,0.160151394984348,-0.0263423909891716,0.160150382431801,0.973657775672998
368.296,0.325419794579637,0.325419794579029,0.325419794578455,0.325419794579178,0.325419794582955,0.325419795960308,0.046916578795128,0.138892140845154,1.0650179379542,0.160002836822363,-0.0262921869990038,0.16000182520971,0.973707979345536
368.298,0.325102057750295,0.325102057749689,0.325102057749114,0.325102057749837,0.325102057753614,0.325102059130968,0.0468363941500919,0.138799252650657,1.0650563075415,0.159853288154126,-0.0262417006998105,0.159852277487634,0.973758465325315
368.3,0.324782267399749,0.324782267399145,0.32478226739857,0.324782267399293,0.324782267403069,0.324782268780424,0.0467557474302257,0.13870571090493,1.06509489073628,0.15970274962764,-0.0261909333381541,0.159701739913571,0.973809232365778
368.302,0.324460425549031,0.324460425548428,0.324460425547853,0.324460425548576,0.324460425552352,0.324460426929707,0.0466746403442754,0.138611515289977,1.06513368658562,0.159551221896637,-0.0261398861678757,0.159550213141249,0.973860279213092
368.304,0.32413653423074,0.324136534230138,0.324136534229563,0.324136534230287,0.324136534234062,0.324136535611418,0.0465930746114228,0.138516665488234,1.06517269413124,0.159398705619926,-0.0260885604498432,0.159397697829474,0.973911604606399
368.306,0.323810595488959,0.323810595488359,0.323810595487783,0.323810595488507,0.323810595492281,0.323810596869638,0.0465110519609376,0.13842116118224,1.06521191240974,0.159245201460797,-0.0260369574517171,0.159244194641532,0.973963207278046
368.308,0.323482611382378,0.32348261138178,0.323482611381204,0.323482611381928,0.323482611385701,0.323482612763059,0.0464285741321392,0.13832500205467,1.06525134045255,0.159090710087006,-0.0259850784479093,0.159089704245173,0.974015085953627
368.31,0.323152583983899,0.323152583983302,0.323152583982726,0.32315258398345,0.323152583987223,0.323152585364582,0.0463456428751611,0.138228187789305,1.06529097728563,0.158935232172268,-0.0259329247200582,0.158934227314109,0.974067239351513
368.312,0.322820515379209,0.322820515378614,0.322820515378038,0.322820515378762,0.322820515382535,0.322820516759894,0.0462622599508304,0.138130718070973,1.06533082192953,0.158778768396093,-0.0258804975569355,0.158777764527845,0.974119666182942
368.314,0.322486407665508,0.322486407664915,0.322486407664339,0.322486407665063,0.322486407668834,0.322486409046195,0.0461784271302829,0.138032592585181,1.06537087339953,0.158621319443127,-0.0258277982541891,0.158620316571022,0.974172365152272
368.316,0.32215026295142,0.322150262950829,0.322150262950252,0.322150262950977,0.322150262954747,0.322150264332109,0.0460941461946188,0.137933811017794,1.0654111307059,0.158462886002565,-0.0257748281141159,0.158461884132833,0.974225334957215
368.318,0.321812083360104,0.321812083359514,0.321812083358937,0.321812083359662,0.321812083363432,0.321812084740794,0.046009418934861,0.137834373055058,1.06545159285388,0.158303468768135,-0.0257215884456211,0.158302467907001,0.974278574288875
368.32,0.321471871028852,0.321471871028264,0.321471871027687,0.321471871028412,0.321471871032181,0.321471872409544,0.0459242471527135,0.137734278384583,1.06549225884331,0.158143068439585,-0.0256680805646816,0.158142068593267,0.974332081831282
368.322,0.321129628107682,0.321129628107095,0.321129628106518,0.321129628107243,0.321129628111011,0.321129629488376,0.0458386326604374,0.137633526695273,1.06553312766875,0.157981685722514,-0.0256143057942572,0.157980686897228,0.974385856261487
368.324,0.320785356758059,0.320785356757474,0.320785356756897,0.320785356757622,0.32078535676139,0.320785358138755,0.0457525772804707,0.137532117676965,1.06557419831963,0.157819321327727,-0.0255602654640322,0.157818323529684,0.974439896249812
368.326,0.320439059152819,0.320439059152236,0.320439059151658,0.320439059152383,0.32043905915615,0.320439060533516,0.045666082845087,0.137430051020111,1.06561546978047,0.157655975970644,-0.0255059609101909,0.157654979206051,0.97449420046008
368.328,0.32009073747925,0.320090737478668,0.32009073747809,0.320090737478816,0.320090737482582,0.320090738859949,0.0455791511963475,0.137327326415802,1.06565694103084,0.157491650371283,-0.025451393475377,0.15749065464634,0.974548767549658
368.33,0.319740393938702,0.319740393938122,0.319740393937544,0.319740393938269,0.319740393942035,0.319740395319403,0.0454917841868557,0.137223943556745,1.06569861104508,0.157326345255743,-0.0253965645091505,0.157325350576649,0.974603596168995
368.332,0.31938803074518,0.319388030744602,0.319388030744024,0.319388030744749,0.319388030748514,0.319388032125883,0.0454039836796315,0.137119902137198,1.06574047879235,0.157160061356038,-0.0253414753678937,0.157159067728985,0.974658684961716
368.334,0.319033650124078,0.319033650123501,0.319033650122923,0.319033650123649,0.319033650127413,0.319033651504782,0.0453157515477342,0.137015201852613,1.06578254323679,0.15699279940945,-0.0252861274145637,0.156991806840625,0.974714032564872
368.336,0.318677254312094,0.31867725431152,0.318677254310941,0.318677254311667,0.31867725431543,0.318677255692801,0.045227089673918,0.136909842399313,1.06582480333774,0.156824560157944,-0.0252305220184619,0.156823568653531,0.974769637609171
368.338,0.318318845560306,0.318318845559733,0.318318845559154,0.318318845559881,0.318318845563643,0.318318846941015,0.0451379999505895,0.136803823474527,1.06586725804974,0.156655344348151,-0.0251746605551955,0.156654353914329,0.974825498719015
368.34,0.317958426133772,0.317958426133201,0.317958426132622,0.317958426133348,0.31795842613711,0.317958427514482,0.0450484842805519,0.136697144777352,1.06590990632218,0.156485152732848,-0.0251185444071249,0.156484163375789,0.974881614512051
368.342,0.317595998310134,0.317595998309565,0.317595998308986,0.317595998309712,0.317595998313473,0.317595999690847,0.0449585445768755,0.136589806008703,1.06595274709942,0.156313986070781,-0.0250621749632783,0.156312997796655,0.974937983599263
368.344,0.317231564378363,0.317231564377795,0.317231564377216,0.317231564377942,0.317231564381702,0.317231565759077,0.0448681827625246,0.136481806870947,1.06599577932091,0.156141845126036,-0.0250055536190922,0.156140857941007,0.974994604585218
368.346,0.316865126638669,0.316865126638104,0.316865126637524,0.316865126638251,0.31686512664201,0.316865128019385,0.0447774007700168,0.13637314706759,1.06603900192142,0.155968730667445,-0.0249486817761961,0.155967744577673,0.9750514760683
368.348,0.316496687405561,0.316496687404997,0.316496687404417,0.316496687405144,0.316496687408902,0.316496688786279,0.0446862005413786,0.136263826303305,1.06608241383104,0.155794643468581,-0.0248915608423622,0.155793658480219,0.975108596640742
368.35,0.316126249007448,0.316126249006886,0.316126249006305,0.316126249007033,0.31612624901079,0.316126250388167,0.0445945840288774,0.136153844284902,1.06612601397486,0.155619584309216,-0.0248341922319568,0.155618600428413,0.97516596488819
368.352,0.315753813785251,0.315753813784691,0.31575381378411,0.315753813784838,0.315753813788594,0.315753815165973,0.0445025531948957,0.136043200721267,1.06616980127301,0.155443553975161,-0.0247765773658422,0.155442571208062,0.975223579389789
